latitude,longitude,String,danger
39.338,-76.604,There are 2 gun offenders in this area. ,2
39.379,-76.787,There is 1 sex offender in this area. ,6
39.291999999999994,-76.564,There is 1 gun offender in this area. ,1
39.339999999999996,-76.684,There is 1 gun offender in this area. ,1
39.312999999999995,-76.673,There is 1 gun offender in this area. ,1
39.457,-76.415,There is 1 sex offender in this area. ,5
39.297999999999995,-76.738,There is 1 sex offender in this area. ,5
39.339999999999996,-76.664,There are 2 CCTV cameras in this area. ,-2
39.373,-76.971,There is 1 sex offender in this area. ,4
39.701,-77.329,There is 1 sex offender in this area. ,5
39.217,-76.869,There is 1 sex offender in this area. ,6
38.341,-76.809,There is 1 sex offender in this area. ,5
39.260999999999996,-76.691,There is 1 sex offender in this area. ,6
39.352,-76.678,There are 2 sex offenders in this area. There are 2 gun offenders in this area. ,9
39.291,-76.701,There is 1 sex offender in this area. ,5
39.25,-76.622,There are 3 gun offenders in this area. ,3
38.934999999999995,-76.737,There is 1 sex offender in this area. ,6
39.327,-76.577,There is 1 sex offender in this area. ,6
39.345,-76.595,There is 1 gun offender in this area. ,1
39.35099999999999,-76.537,There is 1 sex offender in this area. ,5
39.318,-76.602,There are 3 sex offenders in this area. ,12
39.333,-76.441,There is 1 sex offender in this area. ,5
39.196999999999996,-76.651,There is 1 sex offender in this area. ,6
39.168,-77.266,There is 1 sex offender in this area. ,6
39.300999999999995,-76.593,There is 1 CCTV camera in this area. ,-1
38.971,-76.523,There is 1 sex offender in this area. ,4
39.364999999999995,-77.177,There is 1 sex offender in this area. ,4
38.876,-76.922,There is 1 sex offender in this area. ,5
39.324,-76.604,There is 1 gun offender in this area. ,1
38.845,-76.897,There is 1 sex offender in this area. ,4
39.248999999999995,-76.511,There is 1 sex offender in this area. ,4
39.662,-78.758,There is 1 sex offender in this area. ,6
39.468,-76.244,There is 1 sex offender in this area. ,4
39.25,-76.616,There is 1 sex offender in this area. ,6
39.354,-76.69,There is 1 gun offender in this area. ,1
39.657999999999994,-77.174,There is 1 sex offender in this area. ,5
39.33,-76.73,There is 1 gun offender in this area. ,1
39.318,-76.596,There is 1 CCTV camera in this area. ,-1
39.294999999999995,-76.739,There is 1 sex offender in this area. ,4
39.327999999999996,-76.606,There is 1 gun offender in this area. ,1
39.270999999999994,-76.625,There is 1 sex offender in this area. ,4
38.97299999999999,-75.803,There is 1 sex offender in this area. ,4
39.257999999999996,-76.524,There are 2 sex offenders in this area. ,8
38.574999999999996,-76.085,There is 1 sex offender in this area. ,6
39.352999999999994,-76.755,There is 1 gun offender in this area. ,1
39.300999999999995,-76.631,There is 1 gun offender in this area. ,1
38.239,-76.437,There is 1 sex offender in this area. ,5
39.358999999999995,-76.765,There is 1 gun offender in this area. ,1
39.309999999999995,-76.596,There is 1 gun offender in this area. ,1
39.35699999999999,-76.709,There is 1 gun offender in this area. ,1
38.809999999999995,-76.982,There is 1 sex offender in this area. ,4
39.388999999999996,-76.569,There is 1 gun offender in this area. ,1
39.31099999999999,-76.649,There is 1 CCTV camera in this area. ,-1
39.352999999999994,-76.595,There is 1 gun offender in this area. ,1
39.602,-76.72,There is 1 sex offender in this area. ,6
39.168,-77.262,There are 2 sex offenders in this area. ,8
39.314,-76.776,There is 1 gun offender in this area. ,1
38.108999999999995,-76.379,There is 1 sex offender in this area. ,6
39.318,-76.42,There is 1 sex offender in this area. ,6
39.177,-77.203,There is 1 sex offender in this area. ,5
39.099999999999994,-77.048,There is 1 sex offender in this area. ,5
38.753,-76.887,There is 1 sex offender in this area. ,6
39.245,-76.625,There are 2 CCTV cameras in this area. ,-2
39.300999999999995,-76.655,There is 1 gun offender in this area. ,1
38.309,-75.139,There is 1 sex offender in this area. ,4
39.288,-76.624,There is 1 sex offender in this area. There is 1 CCTV camera in this area. ,3
39.22,-76.614,There is 1 gun offender in this area. ,1
39.346,-76.532,There is 1 gun offender in this area. ,1
39.357,-76.567,There is 1 sex offender in this area. ,4
39.244,-76.628,There is 1 CCTV camera in this area. ,-1
39.324,-76.608,There is 1 gun offender in this area. ,1
39.352,-76.664,There is 1 gun offender in this area. ,1
39.241,-76.647,There is 1 gun offender in this area. ,1
39.278999999999996,-76.539,There is 1 gun offender in this area. ,1
39.311,-76.637,There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,0
39.05,-76.694,There is 1 sex offender in this area. ,5
39.327,-76.539,There is 1 gun offender in this area. ,1
39.297,-76.727,There is 1 gun offender in this area. ,1
38.772999999999996,-76.071,There is 1 sex offender in this area. ,5
39.300999999999995,-76.603,There are 2 gun offenders in this area. There are 3 CCTV cameras in this area. ,-1
39.309,-76.583,There is 1 sex offender in this area. There is 1 gun offender in this area. ,5
39.332,-76.684,There are 2 gun offenders in this area. ,2
38.864999999999995,-76.905,There is 1 sex offender in this area. ,6
39.339999999999996,-76.61,There is 1 gun offender in this area. ,1
39.364999999999995,-76.599,There is 1 gun offender in this area. ,1
39.272,-76.594,There is 1 sex offender in this area. ,6
38.748,-76.892,There is 1 sex offender in this area. ,6
38.701,-76.341,There is 1 gun offender in this area. ,1
39.394,-77.43,There is 1 sex offender in this area. ,5
39.442,-75.976,There is 1 sex offender in this area. ,6
39.330999999999996,-76.709,There is 1 gun offender in this area. ,1
39.646,-77.804,There is 1 sex offender in this area. ,4
39.315,-76.627,There is 1 gun offender in this area. ,1
39.318999999999996,-76.677,There is 1 gun offender in this area. ,1
39.349,-76.669,There are 3 gun offenders in this area. ,3
39.294,-76.706,There is 1 gun offender in this area. ,1
39.251,-76.629,There is 1 CCTV camera in this area. ,-1
38.900999999999996,-76.843,There is 1 sex offender in this area. ,5
39.072,-76.99,There is 1 sex offender in this area. ,5
39.361,-76.593,There is 1 gun offender in this area. ,1
39.314,-76.598,There is 1 CCTV camera in this area. ,-1
38.367,-75.163,There is 1 sex offender in this area. ,4
39.407,-79.409,There is 1 sex offender in this area. ,6
38.611999999999995,-77.038,There is 1 sex offender in this area. ,5
38.96,-76.568,There is 1 sex offender in this area. ,6
39.349999999999994,-76.666,There is 1 sex offender in this area. ,5
39.33,-76.592,There are 2 gun offenders in this area. ,2
39.285999999999994,-76.684,There are 2 gun offenders in this area. ,2
39.31,-76.596,There is 1 gun offender in this area. ,1
38.962999999999994,-76.499,There is 1 sex offender in this area. ,5
39.31,-76.656,There is 1 gun offender in this area. ,1
39.29299999999999,-76.531,There is 1 sex offender in this area. ,6
39.294,-76.66,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,8
39.324,-76.54,There are 2 gun offenders in this area. ,2
38.902,-76.92,There is 1 sex offender in this area. ,6
38.599,-77.169,There is 1 sex offender in this area. ,4
39.43299999999999,-76.785,There is 1 gun offender in this area. ,1
52.327,-106.291,There is 1 sex offender in this area. ,5
39.329,-76.595,There is 1 sex offender in this area. ,6
39.309,-76.669,There is 1 gun offender in this area. ,1
38.869,-76.855,There is 1 sex offender in this area. ,5
39.324999999999996,-76.555,There is 1 gun offender in this area. ,1
38.344,-76.678,There is 1 sex offender in this area. ,6
39.379999999999995,-76.494,There is 1 sex offender in this area. ,5
38.870999999999995,-76.977,There is 1 sex offender in this area. ,5
39.318999999999996,-76.683,There are 3 gun offenders in this area. ,3
39.251,-76.617,There are 3 gun offenders in this area. ,3
39.484,-77.434,There is 1 sex offender in this area. ,6
38.574999999999996,-76.079,There is 1 sex offender in this area. ,4
39.322,-76.6,There is 1 sex offender in this area. There is 1 gun offender in this area. ,5
39.663,-75.831,There is 1 sex offender in this area. ,4
38.971999999999994,-76.958,There is 1 sex offender in this area. ,4
39.32,-76.658,There is 1 gun offender in this area. ,1
39.346999999999994,-76.675,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,6
39.333,-76.671,There is 1 gun offender in this area. ,1
39.38099999999999,-76.575,There is 1 sex offender in this area. ,6
39.3,-76.646,There is 1 gun offender in this area. ,1
39.141999999999996,-76.614,There is 1 sex offender in this area. ,5
32.175,-81.896,There is 1 sex offender in this area. ,4
39.309999999999995,-76.656,There is 1 sex offender in this area. There are 2 gun offenders in this area. There are 2 CCTV cameras in this area. ,4
39.31,-76.46,There are 2 sex offenders in this area. ,9
39.291999999999994,-76.644,There are 3 gun offenders in this area. ,3
39.35099999999999,-76.671,There is 1 gun offender in this area. ,1
39.448,-77.448,There is 1 sex offender in this area. ,6
39.268,-76.688,There is 1 sex offender in this area. ,6
39.199999999999996,-76.834,There is 1 sex offender in this area. ,4
39.4,-76.526,There is 1 sex offender in this area. There is 1 gun offender in this area. ,7
39.248,-76.63,There are 4 CCTV cameras in this area. ,-4
39.31,-76.482,There is 1 sex offender in this area. ,4
39.214,-77.31,There is 1 sex offender in this area. ,4
39.297999999999995,-76.576,There is 1 gun offender in this area. ,1
39.156,-76.64,There is 1 sex offender in this area. ,5
39.321,-76.433,There is 1 sex offender in this area. ,4
39.323,-76.537,There is 1 gun offender in this area. ,1
39.259,-76.721,There is 1 sex offender in this area. ,5
39.23499999999999,-76.619,There is 1 sex offender in this area. ,5
39.072,-76.712,There is 1 sex offender in this area. ,5
39.431,-76.789,There is 1 gun offender in this area. ,1
39.315,-76.645,There are 2 sex offenders in this area. ,9
39.556,-76.096,There is 1 sex offender in this area. ,6
39.303999999999995,-76.612,There is 1 sex offender in this area. ,4
39.376999999999995,-76.823,There is 1 gun offender in this area. ,1
39.486,-77.4,There is 1 sex offender in this area. ,5
39.265,-76.693,There is 1 sex offender in this area. ,4
39.32299999999999,-77.627,There is 1 sex offender in this area. ,5
39.29299999999999,-76.693,There is 1 gun offender in this area. ,1
39.948,-75.218,There is 1 sex offender in this area. ,5
39.312,-76.678,There are 3 gun offenders in this area. ,3
39.099,-76.815,There is 1 sex offender in this area. ,5
39.322,-76.694,There is 1 gun offender in this area. ,1
39.355,-76.579,There are 2 gun offenders in this area. ,2
39.341,-76.547,There is 1 gun offender in this area. ,1
39.339,-76.663,There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,0
39.315,-76.639,There are 2 gun offenders in this area. ,2
39.300999999999995,-76.599,There is 1 gun offender in this area. ,1
39.425999999999995,-76.318,There is 1 sex offender in this area. ,4
39.288,-76.598,There are 3 CCTV cameras in this area. ,-3
39.082,-76.95,There is 1 sex offender in this area. ,6
39.102999999999994,-77.255,There is 1 sex offender in this area. ,6
38.454,-75.656,There is 1 sex offender in this area. ,6
39.378,-76.568,There is 1 gun offender in this area. ,1
39.358999999999995,-76.533,There is 1 sex offender in this area. ,4
39.296,-76.604,There is 1 CCTV camera in this area. ,-1
39.311,-76.649,There are 7 sex offenders in this area. There is 1 gun offender in this area. ,24
39.26,-76.648,There is 1 sex offender in this area. ,4
39.339999999999996,-76.558,There is 1 gun offender in this area. ,1
39.316,-76.598,There is 1 gun offender in this area. ,1
39.345,-76.663,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,8
39.327999999999996,-76.5,There is 1 gun offender in this area. ,1
38.369,-76.435,There is 1 sex offender in this area. ,4
39.3,-76.6,There is 1 gun offender in this area. ,1
39.091,-76.825,There is 1 sex offender in this area. ,6
39.65,-77.736,There is 1 sex offender in this area. ,6
39.298,-76.682,There is 1 sex offender in this area. ,5
39.292,-76.68,There is 1 sex offender in this area. There is 1 gun offender in this area. ,5
39.428999999999995,-77.401,There is 1 sex offender in this area. ,6
38.885,-76.819,There is 1 sex offender in this area. ,4
39.452999999999996,-77.747,There is 1 sex offender in this area. ,5
39.292,-76.656,There is 1 gun offender in this area. ,1
39.30499999999999,-76.447,There is 1 gun offender in this area. ,1
39.370999999999995,-76.595,There is 1 gun offender in this area. ,1
39.009,-76.775,There is 1 sex offender in this area. ,5
39.291999999999994,-76.622,There is 1 CCTV camera in this area. ,-1
39.421,-76.649,There is 1 sex offender in this area. ,4
39.315999999999995,-76.668,There is 1 gun offender in this area. ,1
39.276999999999994,-76.691,There is 1 sex offender in this area. ,5
35.884,-90.166,There are 10 sex offenders in this area. ,31
39.065999999999995,-77.098,There is 1 sex offender in this area. ,6
38.903,-76.915,There is 1 sex offender in this area. ,5
39.330999999999996,-77.051,There is 1 sex offender in this area. ,6
39.235,-76.619,There is 1 gun offender in this area. ,1
39.336,-76.534,There is 1 gun offender in this area. ,1
39.293,-76.633,There are 2 CCTV cameras in this area. ,-2
39.303,-76.629,There is 1 gun offender in this area. ,1
39.413,-76.961,There is 1 sex offender in this area. ,4
38.705,-76.533,There is 1 sex offender in this area. ,5
39.556,-76.098,There is 1 sex offender in this area. ,6
38.461999999999996,-76.478,There is 1 sex offender in this area. ,4
39.38,-77.42,There is 1 sex offender in this area. ,4
39.291999999999994,-76.68,There is 1 gun offender in this area. ,1
39.25899999999999,-76.515,There is 1 sex offender in this area. There is 1 gun offender in this area. ,5
39.172999999999995,-76.621,There are 2 sex offenders in this area. ,7
39.311,-76.643,There is 1 gun offender in this area. ,1
39.294,-76.592,There are 2 CCTV cameras in this area. ,-2
38.55,-76.038,There is 1 sex offender in this area. ,6
39.242,-76.632,There is 1 gun offender in this area. ,1
39.32,-76.574,There is 1 sex offender in this area. ,6
40.644,-76.076,There is 1 sex offender in this area. ,5
39.308,-76.578,There is 1 sex offender in this area. ,5
38.833999999999996,-76.988,There is 1 sex offender in this area. ,5
39.294,-76.682,There is 1 gun offender in this area. ,1
39.358,-76.466,There is 1 gun offender in this area. ,1
39.638,-77.72,There is 1 sex offender in this area. ,5
39.538,-76.216,There is 1 sex offender in this area. ,6
38.897,-76.903,There is 1 sex offender in this area. ,4
38.400999999999996,-77.153,There is 1 sex offender in this area. ,6
39.327999999999996,-76.61,There is 1 CCTV camera in this area. ,-1
39.300999999999995,-76.577,There are 2 sex offenders in this area. There are 2 gun offenders in this area. There is 1 CCTV camera in this area. ,9
39.37,-76.596,There is 1 gun offender in this area. ,1
39.635999999999996,-76.104,There is 1 sex offender in this area. ,6
39.339,-76.687,There is 1 sex offender in this area. ,6
39.324,-76.766,There is 1 gun offender in this area. ,1
39.352,-76.534,There are 2 gun offenders in this area. ,2
39.29299999999999,-76.589,There is 1 CCTV camera in this area. ,-1
39.291,-76.673,There is 1 gun offender in this area. ,1
39.281,-76.637,There is 1 sex offender in this area. There is 1 gun offender in this area. ,5
39.333999999999996,-76.6,There is 1 gun offender in this area. ,1
39.663,-77.739,There is 1 sex offender in this area. ,6
39.516,-76.192,There is 1 sex offender in this area. ,6
39.346999999999994,-76.571,There is 1 sex offender in this area. ,6
39.694,-77.738,There is 1 sex offender in this area. ,4
39.294999999999995,-76.649,There is 1 gun offender in this area. ,1
39.31099999999999,-76.603,There are 2 gun offenders in this area. ,2
39.288999999999994,-76.509,There is 1 sex offender in this area. ,6
38.366,-75.618,There is 1 sex offender in this area. ,6
39.538,-76.438,There is 1 sex offender in this area. ,5
39.288999999999994,-76.563,There is 1 sex offender in this area. ,6
39.293,-76.589,There is 1 CCTV camera in this area. ,-1
39.3,-76.602,There is 1 gun offender in this area. There are 2 CCTV cameras in this area. ,-1
39.342999999999996,-76.701,There are 2 gun offenders in this area. ,2
39.322,-76.538,There is 1 gun offender in this area. ,1
39.312,-76.606,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,7
38.936,-76.908,There is 1 sex offender in this area. ,5
39.336999999999996,-76.533,There is 1 gun offender in this area. ,1
39.355999999999995,-76.786,There is 1 gun offender in this area. ,1
39.248999999999995,-76.631,There are 3 CCTV cameras in this area. ,-3
39.315,-76.583,There is 1 sex offender in this area. There is 1 CCTV camera in this area. ,3
39.334,-76.6,There are 3 gun offenders in this area. ,3
39.260999999999996,-76.493,There is 1 sex offender in this area. ,4
39.146,-76.236,There is 1 sex offender in this area. ,5
39.43899999999999,-76.321,There is 1 sex offender in this area. ,4
39.387,-76.521,There is 1 sex offender in this area. ,4
49.769999999999996,-117.472,There is 1 sex offender in this area. ,6
30.297000000000004,-82.123,There is 1 sex offender in this area. ,5
39.306999999999995,-76.635,There is 1 CCTV camera in this area. ,-1
39.577999999999996,-76.612,There is 1 sex offender in this area. ,4
39.336,-76.528,There is 1 gun offender in this area. ,1
39.318,-76.598,There is 1 gun offender in this area. ,1
39.602,-75.942,There is 1 sex offender in this area. ,5
39.316,-76.634,There is 1 sex offender in this area. There is 1 gun offender in this area. ,6
39.303,-76.635,There are 3 gun offenders in this area. ,3
39.30499999999999,-76.579,There is 1 gun offender in this area. ,1
39.296,-76.686,There is 1 sex offender in this area. ,4
39.281,-76.671,There is 1 gun offender in this area. ,1
39.293,-76.591,There is 1 sex offender in this area. There is 1 gun offender in this area. ,6
39.31099999999999,-76.655,There is 1 sex offender in this area. ,4
39.285999999999994,-76.702,There are 2 gun offenders in this area. ,2
43.466,-80.55,There is 1 sex offender in this area. ,5
39.339,-76.659,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,6
39.24099999999999,-76.635,There is 1 sex offender in this area. ,4
39.363,-76.699,There is 1 CCTV camera in this area. ,-1
39.266,-76.47,There is 1 sex offender in this area. ,6
39.074999999999996,-76.951,There is 1 sex offender in this area. ,4
39.338,-76.698,There is 1 sex offender in this area. ,5
39.308,-76.47,There is 1 sex offender in this area. ,5
38.751,-76.817,There is 1 sex offender in this area. ,4
39.297999999999995,-76.65,There is 1 gun offender in this area. ,1
39.324,-76.61,There is 1 gun offender in this area. ,1
39.334999999999994,-76.677,There is 1 gun offender in this area. ,1
39.305,-76.579,There is 1 gun offender in this area. ,1
39.29299999999999,-76.591,There is 1 CCTV camera in this area. ,-1
38.29,-76.504,There is 1 sex offender in this area. ,5
39.31099999999999,-76.637,There is 1 sex offender in this area. ,5
38.58,-76.952,There is 1 sex offender in this area. ,5
39.311,-76.655,There is 1 gun offender in this area. ,1
39.657999999999994,-78.764,There is 1 gun offender in this area. ,1
39.397999999999996,-76.556,There is 1 sex offender in this area. ,5
39.32299999999999,-76.689,There is 1 gun offender in this area. ,1
39.071999999999996,-76.948,There is 1 sex offender in this area. ,5
39.364,-76.564,There is 1 sex offender in this area. ,4
39.284,-76.642,There are 2 gun offenders in this area. There are 2 CCTV cameras in this area. ,0
39.265,-76.651,There is 1 gun offender in this area. ,1
38.770999999999994,-76.985,There is 1 sex offender in this area. ,5
39.362,-76.6,There are 2 gun offenders in this area. ,2
39.287,-76.671,There is 1 sex offender in this area. There are 4 gun offenders in this area. ,10
39.367999999999995,-76.994,There is 1 sex offender in this area. ,4
39.335,-76.677,There is 1 sex offender in this area. ,6
39.345,-76.545,There is 1 gun offender in this area. ,1
53.928,-122.616,There is 1 sex offender in this area. ,6
39.48499999999999,-112.027,There are 2 sex offenders in this area. ,8
39.342,-76.66,There is 1 sex offender in this area. There is 1 gun offender in this area. ,7
39.72299999999999,-77.737,There are 2 sex offenders in this area. ,7
39.328,-76.666,There is 1 sex offender in this area. There is 1 gun offender in this area. ,7
38.464,-76.482,There is 1 sex offender in this area. ,6
38.787,-76.933,There is 1 sex offender in this area. ,4
39.269,-76.677,There is 1 gun offender in this area. ,1
38.416999999999994,-75.599,There is 1 sex offender in this area. ,6
39.672999999999995,-76.213,There is 1 sex offender in this area. ,4
39.342999999999996,-76.531,There is 1 gun offender in this area. ,1
39.306999999999995,-76.617,There is 1 CCTV camera in this area. ,-1
39.327,-76.677,There are 2 gun offenders in this area. ,2
39.315,-76.651,There is 1 gun offender in this area. ,1
39.33,-76.682,There are 3 gun offenders in this area. ,3
39.355,-76.585,There is 1 sex offender in this area. ,4
38.49,-76.988,There is 1 sex offender in this area. ,4
39.6,-75.842,There is 1 sex offender in this area. ,6
39.537,-76.933,There is 1 gun offender in this area. ,1
39.111,-77.073,There is 1 sex offender in this area. ,4
39.326,-76.678,There is 1 sex offender in this area. ,6
39.077999999999996,-76.696,There is 1 sex offender in this area. ,6
39.372,-76.588,There is 1 sex offender in this area. ,6
39.376,-76.57,There is 1 gun offender in this area. ,1
39.300999999999995,-76.625,There are 4 gun offenders in this area. There is 1 CCTV camera in this area. ,3
39.368,-76.812,There is 1 gun offender in this area. ,1
39.31,-76.594,There are 2 gun offenders in this area. ,2
39.245999999999995,-76.626,There is 1 CCTV camera in this area. ,-1
39.415,-77.447,There is 1 sex offender in this area. ,4
38.126,-76.366,There is 1 sex offender in this area. ,4
39.288,-76.596,There is 1 gun offender in this area. There are 5 CCTV cameras in this area. ,-4
39.25,-76.632,There is 1 sex offender in this area. There are 3 CCTV cameras in this area. ,3
39.291,-76.647,There is 1 sex offender in this area. ,6
39.29899999999999,-76.571,There is 1 sex offender in this area. There is 1 gun offender in this area. ,6
38.718999999999994,-87.857,There is 1 sex offender in this area. ,4
39.326,-76.608,There is 1 gun offender in this area. ,1
39.402,-76.536,There is 1 sex offender in this area. ,5
39.309,-76.649,There are 2 gun offenders in this area. ,2
39.277,-76.543,There is 1 gun offender in this area. ,1
39.309999999999995,-76.638,There is 1 gun offender in this area. ,1
39.576,-76.052,There is 1 sex offender in this area. ,4
39.316,-76.548,There are 3 gun offenders in this area. ,3
39.392,-76.792,There is 1 gun offender in this area. ,1
39.299,-76.611,There is 1 CCTV camera in this area. ,-1
38.756,-76.83,There is 1 sex offender in this area. ,5
39.321,-76.611,There are 2 gun offenders in this area. ,2
39.299,-76.571,There are 2 sex offenders in this area. ,8
39.135,-76.625,There is 1 gun offender in this area. ,1
39.352,-76.536,There is 1 gun offender in this area. ,1
39.297,-76.695,There is 1 gun offender in this area. ,1
39.352,-76.56,There is 1 sex offender in this area. ,4
39.13699999999999,-76.717,There is 1 sex offender in this area. ,5
38.892,-76.902,There is 1 sex offender in this area. ,5
39.620999999999995,-77.009,There is 1 sex offender in this area. ,4
39.385999999999996,-76.826,There is 1 gun offender in this area. ,1
38.833,-76.929,There is 1 sex offender in this area. ,5
39.47,-76.96,There is 1 sex offender in this area. ,4
39.281,-76.667,There is 1 gun offender in this area. ,1
39.256,-76.51,There is 1 sex offender in this area. ,6
38.943,-76.353,There is 1 sex offender in this area. ,6
38.387,-76.557,There is 1 sex offender in this area. ,6
39.251,-76.649,There is 1 sex offender in this area. ,6
38.858999999999995,-76.921,There is 1 sex offender in this area. ,6
39.611,-75.881,There is 1 sex offender in this area. ,4
39.169999999999995,-77.25,There is 1 sex offender in this area. ,5
39.478,-76.328,There is 1 gun offender in this area. ,1
39.268,-76.678,There is 1 sex offender in this area. ,5
39.349,-76.683,There is 1 sex offender in this area. There is 1 gun offender in this area. ,5
39.192,-76.746,There is 1 sex offender in this area. ,4
39.419,-77.961,There is 1 sex offender in this area. ,4
39.376999999999995,-76.785,There is 1 gun offender in this area. ,1
39.344,-76.67,There is 1 CCTV camera in this area. ,-1
39.294,-76.654,There is 1 gun offender in this area. ,1
38.964,-76.852,There is 1 sex offender in this area. ,6
39.692,-77.746,There is 1 sex offender in this area. ,6
39.724,-77.088,There is 1 sex offender in this area. ,4
39.23499999999999,-76.599,There is 1 sex offender in this area. There is 1 gun offender in this area. ,7
38.584,-76.104,There is 1 sex offender in this area. ,4
39.42099999999999,-77.427,There is 1 sex offender in this area. ,4
38.361,-75.655,There is 1 sex offender in this area. ,5
38.926,-76.552,There is 1 sex offender in this area. ,6
38.942,-76.966,There is 1 sex offender in this area. ,6
39.336,-76.664,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,7
39.303,-76.665,There is 1 sex offender in this area. There are 3 gun offenders in this area. There is 1 CCTV camera in this area. ,6
38.788999999999994,-76.999,There are 3 sex offenders in this area. ,11
39.32,-76.716,There is 1 sex offender in this area. ,6
39.294,-76.674,There are 3 gun offenders in this area. There is 1 CCTV camera in this area. ,2
40.034,-83.074,There is 1 sex offender in this area. ,4
39.28,-76.658,There is 1 sex offender in this area. ,6
39.309999999999995,-76.668,There is 1 sex offender in this area. There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,5
38.336999999999996,-75.607,There is 1 sex offender in this area. ,5
39.088,-75.842,There is 1 sex offender in this area. ,4
39.647,-76.267,There is 1 sex offender in this area. ,5
39.074999999999996,-76.703,There is 1 sex offender in this area. ,5
39.13699999999999,-76.551,There is 1 sex offender in this area. ,4
39.349999999999994,-76.446,There is 1 sex offender in this area. ,6
38.739,-77.243,There is 1 sex offender in this area. ,6
38.704,-75.74,There is 1 sex offender in this area. ,4
39.306999999999995,-76.649,There is 1 gun offender in this area. ,1
39.330999999999996,-76.687,There is 1 sex offender in this area. ,4
39.606,-75.844,There are 2 sex offenders in this area. ,8
39.346999999999994,-76.683,There are 2 sex offenders in this area. There are 2 gun offenders in this area. ,10
38.867,-76.887,There is 1 sex offender in this area. ,4
33.166,-96.648,There is 1 sex offender in this area. ,5
39.317,-76.577,There is 1 sex offender in this area. ,4
39.306,-76.616,There are 2 CCTV cameras in this area. ,-2
39.354,-76.79,There is 1 sex offender in this area. ,4
39.297,-76.571,There is 1 sex offender in this area. There is 1 gun offender in this area. ,5
39.297,-76.639,There is 1 sex offender in this area. ,4
38.327,-76.627,There is 1 sex offender in this area. ,4
39.304,-76.58,There is 1 sex offender in this area. There is 1 gun offender in this area. ,5
39.287,-76.639,There are 2 gun offenders in this area. ,2
39.341,-76.605,There are 2 gun offenders in this area. ,2
39.422999999999995,-77.407,There is 1 sex offender in this area. ,4
39.251,-76.619,There is 1 sex offender in this area. ,5
39.300999999999995,-76.665,There are 2 gun offenders in this area. There is 1 CCTV camera in this area. ,1
39.316,-76.596,There is 1 CCTV camera in this area. ,-1
38.888999999999996,-76.879,There is 1 sex offender in this area. ,6
39.341,-76.665,There is 1 CCTV camera in this area. ,-1
39.616,-78.774,There is 1 sex offender in this area. ,6
39.169,-77.239,There is 1 sex offender in this area. ,4
39.080999999999996,-76.525,There is 1 sex offender in this area. ,5
39.296,-76.656,There is 1 CCTV camera in this area. ,-1
39.665,-79.407,There is 1 sex offender in this area. ,5
39.355,-76.581,There are 3 gun offenders in this area. ,3
39.35099999999999,-76.681,There is 1 gun offender in this area. ,1
38.479,-76.989,There is 1 sex offender in this area. ,5
39.51,-76.152,There is 1 gun offender in this area. ,1
39.333999999999996,-76.672,There is 1 gun offender in this area. ,1
39.336,-76.684,There is 1 sex offender in this area. ,6
39.31099999999999,-76.657,There is 1 gun offender in this area. ,1
39.339999999999996,-76.64,There is 1 sex offender in this area. ,6
39.3,-76.504,There are 2 sex offenders in this area. ,8
39.25,-76.624,There is 1 sex offender in this area. There is 1 gun offender in this area. ,7
39.382,-76.71,There is 1 sex offender in this area. ,5
39.224,-76.588,There is 1 gun offender in this area. ,1
39.238,-76.612,There is 1 gun offender in this area. ,1
39.32299999999999,-76.591,There are 2 CCTV cameras in this area. ,-2
39.376,-76.534,There is 1 sex offender in this area. ,4
39.602999999999994,-78.655,There is 1 sex offender in this area. ,4
39.696,-76.086,There is 1 sex offender in this area. ,6
37.98,-81.804,There is 1 sex offender in this area. ,4
39.322,-76.596,There are 2 sex offenders in this area. There is 1 gun offender in this area. ,8
39.358,-76.568,There is 1 sex offender in this area. ,5
39.160999999999994,-76.521,There is 1 sex offender in this area. ,5
39.259,-75.837,There is 1 sex offender in this area. ,4
39.297,-76.685,There are 2 gun offenders in this area. ,2
39.602999999999994,-75.847,There is 1 sex offender in this area. ,4
39.370999999999995,-76.601,There is 1 gun offender in this area. ,1
39.349,-76.597,There are 2 gun offenders in this area. ,2
39.294,-76.628,There is 1 gun offender in this area. ,1
39.308,-76.658,There are 2 CCTV cameras in this area. ,-2
38.781,-76.997,There is 1 sex offender in this area. ,4
39.303999999999995,-76.67,There is 1 gun offender in this area. ,1
39.294999999999995,-76.717,There is 1 gun offender in this area. ,1
39.42699999999999,-77.451,There is 1 sex offender in this area. ,5
34.972,-85.248,There is 1 sex offender in this area. ,6
39.42,-77.298,There is 1 sex offender in this area. ,5
39.866,-76.554,There is 1 sex offender in this area. ,4
39.269,-76.705,There is 1 sex offender in this area. ,6
39.352,-76.766,There is 1 gun offender in this area. ,1
39.346999999999994,-76.563,There is 1 sex offender in this area. ,4
